ID,start,end,code,coordenadaX,coordenadaY,resultado_rucks,Velocidad de salida de la pelota,numero_de_jugadores_utilizados,jugador,Periodo,lado_de_cancha,zona_de_la_cancha,resultado,type,origine,fin,Kicker,cote_terrain_fin_action,zona_de_la_cancha_fin_de_accion,tipo_de_pase,resultado_pase,metros_recorridos,tipo_de_juego_con_el_pie,disputas,coordenadaXA,coordenadaYA,altura_de_tackles,Eficiencia,Post tackle accion,tipo_de_defensa,resultado_contactos,numero_de_defensores_abatidos,tipo_de_recuperacion,lado_de_cancha2,zona_de_la_cancha2,orden_de_llegada,Eficiencia linea,tipo_de_perdida_pelota,duel_aerien,tipos_de_faltas,origen_del_falta,tipo_de_puntos,resultado_2,tiempo,numero_de_jugadores_en_el_line,tipo_de_lanzamiento,Lanzador,saltador,resultado_saltador,resultado_lanzador,lado_de_cancha2_fin_de_action,origen_del_try,first_half_chrono,second_half_chrono,jugadores_participantes_scrums_1,jugadores_participantes_scrums_2,jugadores_participantes_scrums_3,jugadores_participantes_scrums_4,jugadores_participantes_scrums_5,tipo_de_lanzamiento_scrum,jugadores_participantes_scrums_1_opp,jugadores_participantes_scrums_2_opp,jugadores_participantes_scrums_3_opp,jugadores_participantes_scrums_4_opp,jugadores_participantes_scrums_5_opp,plaquage_dangereux,tipo_de_juego_con_manos,arret_de_volee,50_22,player_out,player_in,tiempo2,Tarjetas,player_out_yellow,player_in_yellow,scrum_reset
1651,5489.123071777778,5521.5277297777775,Lions Britanniques et Irlandais - Posesion,,,,,,,3ro cuarto,,22m adv,,,Lions Britanniques et Irlandais - Lineouts,Lions Britanniques et Irlandais - Try,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,5489.133071777778,5521.517729777777,Secuencia de juego,,,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,5491.282621777778,5501.282621777778,Argentine - Tackles,46,45,,,,,3ro cuarto,Centro,22m - 50m,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,5491.282621777778,5526.161550777777,Argentine - Tackles,46,45,,,,Lucio CINTI LUNA,3ro cuarto,Centro,22m - 50m,Negativo,,,,,,,,,,,,,,Tackles altos,Perdida,Defensor en el suelo,De punta,,,,,,,Linea de ventaja perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,5491.919291777778,5501.919291777778,Argentine - Asistente tackleador,46,45,,,,,3ro cuarto,,,Negativo,,,,,,,,,,,,,,Tackles altos,Perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,5491.919291777778,5513.372609777778,Argentine - Asistente tackleador,46,45,,,,Justo PICCARDO,3ro cuarto,Centro,22m - 50m,Negativo,,,,,,,,,,,,,,Tackles altos,Perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,5492.301561777778,5511.713133777777,Argentine - Tackles,45,41,,,,,3ro cuarto,Centro,22m - 50m,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,Defensor en el suelo,De punta,,,,,,,Linea de ventaja perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,5493.149894777778,5506.149894777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,3ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,5493.149894777778,5526.137579777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,Sione TUIPULOTU,3ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,5493.800195777778,5522.049944777778,Lions Britanniques et Irlandais - Apoyo en ataque,11,92,Positivo,0 - 3 sec,4,,3ro cuarto,0 - 20m,22m adv,Neutro,,,,,,,,,0m,,,,,,,,,Positivo,2,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,5494.235554777777,5495.836128777777,Lions Britanniques et Irlandais - 22m - 50m,,,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,5495.816128777777,5504.415040777778,Lions Britanniques et Irlandais - 50m - 22m adv,,,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,5496.009737777778,5506.009737777778,Argentine - Tackles,40,40,,,,,3ro cuarto,Centro,22m - 50m,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,5496.165347777778,5506.165347777778,Argentine - Asistente tackleador,40,40,,,,,3ro cuarto,,,Negativo,,,,,,,,,,,,,,Tackles altos,Perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,5496.517729777777,5526.517729777777,Lions Britanniques et Irlandais - Try,,,,,,Maro ITOJE,3ro cuarto,,,,,,,,,,,,0m,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,Lineout,,,,,,,,,,,,,,,,,,,,,,,,
1666,5496.517729777777,5526.517729777777,Lions Britanniques et Irlandais - Try,23,100,,,,,3ro cuarto,Centro,22m adv,Positivo,,,,,,,,,0m,,,,,,,,,Positivo,,,,,Apoyo en ataque 1,,,,,,,,52,,,,,,,,Lineout,,,,,,,,,,,,,,,,,,,,,,,,
1667,5497.414916777778,5507.414916777778,Argentine - Tackles,39,29,,,,,3ro cuarto,Centro,22m - 50m,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,5499.813334777778,5509.813334777778,Argentine - Tackles,40,19,,,,,3ro cuarto,Centro,22m,Neutro,,,,,,,,,,,,,,Tackles abajo,Perdida,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,5503.372609777778,5514.712867777778,Argentine - Asistente tackleador,39,9,,,,,3ro cuarto,,,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,5503.555500777778,5522.465434777778,Lions Britanniques et Irlandais - Pases,,,,,,Tomos Geraint WILLIAMS,3ro cuarto,,,,,,,,,,Simple,Positivo,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,5503.555500777778,5522.465434777778,Lions Britanniques et Irlandais - Pases,,,,,,,3ro cuarto,,,,,,,,,,Simple,Positivo,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,5504.3950407777775,5521.5277297777775,Lions Britanniques et Irlandais - 22m adv,,,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,5504.712867777778,5522.274638777777,Argentine - Contraruck,38,12,,,,Pedro RUBIOLO,3ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,5504.804089777777,5525.285550777777,Lions Britanniques et Irlandais - Pases,,,,,,,3ro cuarto,,,Neutro,,,,,,,Simple,Positivo,1m,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,5507.065107777778,5517.065107777778,Lions Britanniques et Irlandais - Pases,,,,,,,3ro cuarto,,,,,,,,,,Simple,Positivo,5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,5510.306088777777,5520.306088777777,Argentine - Tackles,62,8,,,,,3ro cuarto,20m - 0,22m,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,5510.571402777778,5520.571402777778,Argentine - Tackles,60,6,,,,,3ro cuarto,20m - 0,22m,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,5511.029179777777,5521.029179777777,Argentine - Tackles,58,5,,,,,3ro cuarto,20m - 0,22m,Positivo,,,,,,,,,,,,,,Tackles abajo,Perdida,Defensor en el suelo y de pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,5511.905285777777,5524.905285777777,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,3ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,5512.274638777777,5522.274638777777,Argentine - Contraruck,,,,,,,3ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,5516.161550777777,5526.161550777777,Argentine - Tackles,48,1,,,,,3ro cuarto,Centro,22m,Neutro,,,,,,,,,,,,,,Tackles altos,Perdida,Defensor en el suelo,De punta,,,,,,,Linea de ventaja perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,5521.517729777777,5605.6891217777775,Recuperacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,5557.154703777778,5573.154703777778,Lions Britanniques et Irlandais - Pateador,24,87,,,,Fin SMITH,3ro cuarto,Centro,22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conversion,Positivo,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,5557.154703777778,5573.154703777778,Lions Britanniques et Irlandais - Pateador,24,87,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conversion,Positivo,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,5602.148184777778,5617.994285777777,Lions Britanniques et Irlandais - Contactos,53,17,,,,Ben EARL,3ro cuarto,20m - 0,22m,,,,,,,,,,7m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,5602.148184777778,5620.328496777778,Lions Britanniques et Irlandais - Contactos,53,17,Positivo,3 - 6 sec,5 y mas,,3ro cuarto,20m - 0,22m,Positivo,,,,,,,,,7m,,,,,,,,,Positivo,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,5602.994285777777,5617.994285777777,Lions Britanniques et Irlandais - Defensores Abatidos,,,,,,Ben EARL,3ro cuarto,,,,,,,,,,,,0m,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,5604.270807777777,5616.270807777777,Lions Britanniques et Irlandais - Recepcion en el aire,56,12,,,,Ben EARL,3ro cuarto,,,Positivo,Coups d'envoi,defensive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,5605.328496777778,5620.328496777778,Lions Britanniques et Irlandais - Rucks,52,19,Positivo,3 - 6 sec,5 y mas,Ben EARL,3ro cuarto,20m - 0,22m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,5605.359264777777,5610.369296777777,Argentine - Posesion,,,,,,,3ro cuarto,,50m - 22m adv,,,Argentine - Salida,Lions Britanniques et Irlandais - Recepcion en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,5605.359264777777,5610.369296777777,Argentine - 50m - 22m adv,,,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,5605.369264777777,5623.773060777778,Argentine - Salida,15,89,,,,,3ro cuarto,,,Neutro,,,,Tomas ALBORNOZ,0 - 20m,22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,5605.369264777777,5623.773060777778,Argentine - Salida,15,89,,,,,3ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,0 - 20m,22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,5605.6891217777775,5623.773060777778,Secuencia de juego,,,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,5607.185099777778,5617.185099777778,Argentine - Tackles,19,85,,,,Gonzalo Jesus GARCIA,3ro cuarto,0 - 20m,22m adv,Positivo,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,5607.185099777778,5617.185099777778,Argentine - Tackles,19,85,,,,,3ro cuarto,0 - 20m,22m adv,Positivo,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,5608.0756607777785,5621.0756607777785,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,3ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,5608.0756607777785,5625.914301777777,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,Ronan KELLEHER,3ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,5608.625653777777,5618.625653777777,Argentine - Asistente tackleador,19,85,,,,Julian MONTOYA,3ro cuarto,0 - 20m,22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,5608.625653777777,5618.625653777777,Argentine - Asistente tackleador,19,85,,,,,3ro cuarto,,,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,5608.783428777777,5621.783428777777,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,3ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,5609.801160777777,5619.801160777777,Argentine - Disputas,56,5,,,,Franco MOLINA,3ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,5609.801160777777,5627.364739777777,Argentine - Disputas,1,84,,,,,3ro cuarto,0 - 20m,22m adv,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,Juego general,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,5609.849341777777,5622.849341777777,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,3ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,5610.260807777777,5623.783060777778,Lions Britanniques et Irlandais - Posesion,,,,,,,3ro cuarto,,22m,,,Lions Britanniques et Irlandais - Recepcion en el aire,Lions Britanniques et Irlandais - Juego con el pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,5610.260807777777,5623.783060777778,Lions Britanniques et Irlandais - 22m,,,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,5610.673132777778,5623.673132777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,3ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 4 y +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,5611.364739777777,5627.364739777777,Argentine - Pelota perdida,1,84,,,,Franco MOLINA,3ro cuarto,0 - 20m,22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,Juego general,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,5612.914301777777,5625.914301777777,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,3ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 4 y +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,5615.285482777777,5631.285482777777,Lions Britanniques et Irlandais - Juego con el pie,55,15,,,,Tomos Geraint WILLIAMS,3ro cuarto,20m - 0,22m,Negativo,,,,,20m - 0,22m,,,3m,Juego con el pie despeje,,57,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,5615.285482777777,5631.285482777777,Lions Britanniques et Irlandais - Juego con el pie,55,15,,,,,3ro cuarto,,,Negativo,,,,,,,,,3m,Juego con el pie despeje,,57,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,5623.773060777778,5650.741542777778,Recuperacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,5645.622671777777,5660.622671777777,Lions Britanniques et Irlandais - Contactos,53,20,,,,Ben EARL,3ro cuarto,20m - 0,22m,,,,,,,,,,7m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,5645.622671777777,5662.810629777778,Lions Britanniques et Irlandais - Contactos,53,20,Positivo,0 - 3 sec,3,,3ro cuarto,20m - 0,22m,,,,,,,,,,7m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,5647.741542777778,5667.741542777778,Lions Britanniques et Irlandais - Lineouts,71,17,,,,,3ro cuarto,Hors terrain droite,22m,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 + 1,Falso maul,Ronan KELLEHER,Tadhg BEIRNE,Positivo,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,5647.741542777778,5669.337269777778,Lions Britanniques et Irlandais - Lanzamiento lineouts,,,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,5647.810629777778,5662.810629777778,Lions Britanniques et Irlandais - Rucks,54,26,Positivo,0 - 3 sec,3,Ben EARL,3ro cuarto,20m - 0,22m - 50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,5648.323699777777,5658.323699777777,Lions Britanniques et Irlandais - Pases,,,,,,Tom CURRY,3ro cuarto,,,,,,,,,,Simple,Positivo,2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,5648.323699777777,5658.323699777777,Lions Britanniques et Irlandais - Pases,,,,,,,3ro cuarto,,,,,,,,,,Simple,Positivo,2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,5650.731542777778,5656.776608777778,Lions Britanniques et Irlandais - 22m,,,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,5650.731542777778,5668.88660829547,Lions Britanniques et Irlandais - Posesion,,,,,,,3ro cuarto,,22m - 50m,,,Lions Britanniques et Irlandais - Lineouts,Lions Britanniques et Irlandais - Pelota perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,5650.741542777778,5668.867826244188,Secuencia de juego,,,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,5650.9129307777785,5660.9129307777785,Argentine - Tackles,17,84,,,,,3ro cuarto,0 - 20m,22m adv,Neutro,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,De punta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,5650.9129307777785,5661.603090777777,Argentine - Tackles,17,84,,,,Julian MONTOYA,3ro cuarto,0 - 20m,22m adv,Neutro,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,De punta,,,,,,,Linea de ventaja perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,5651.603090777777,5661.603090777777,Argentine - Tackles,16,74,,,,,3ro cuarto,0 - 20m,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,Defensor en el suelo,De punta,,,,,,,Linea de ventaja perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,5652.612559777777,5662.612559777777,Argentine - Asistente tackleador,16,74,,,,Pablo MATERA,3ro cuarto,0 - 20m,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,Defensor en el suelo y de pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,5652.612559777777,5662.612559777777,Argentine - Asistente tackleador,16,74,,,,,3ro cuarto,,,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,Defensor en el suelo y de pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,5653.173855777777,5666.173855777777,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,3ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,5653.173855777777,5667.355023777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,Bundee AKI,3ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,5653.432204777777,5669.432204777777,Lions Britanniques et Irlandais - Juego con el pie,56,24,,,,Tomos Geraint WILLIAMS,3ro cuarto,20m - 0,22m - 50m,Neutro,,,,,20m - 0,22m - 50m,,,0m,Presion,Contestable et Conteste,60,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,5653.432204777777,5669.432204777777,Lions Britanniques et Irlandais - Juego con el pie,56,24,,,,,3ro cuarto,,,Neutro,,,,,,,,,0m,Presion,Contestable et Conteste,60,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,5654.276931777778,5670.276931777778,Lions Britanniques et Irlandais - Pelota perdida,60,51,,,,Tommy FREEMAN,3ro cuarto,20m - 0,50m - 22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,Knock on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,5654.276931777778,5671.276931777778,Lions Britanniques et Irlandais - Pelota perdida,60,51,,,,,3ro cuarto,20m - 0,50m - 22m adv,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,Knock on,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,5654.355023777778,5667.355023777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,3ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,5656.756608777778,5668.88895605188,Lions Britanniques et Irlandais - 22m - 50m,,,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,5659.263335777778,5671.263335777778,Argentine - Recepcion en el aire,11,51,,,,Santiago CARRERAS,3ro cuarto,,,Negativo,Jeu au pied,defensive,,,,,,,,,,,,,,,,,,,,,,,,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,5659.263335777778,5671.263335777778,Argentine - Recepcion en el aire,,,,,,,3ro cuarto,,,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,5659.276931777778,5671.276931777778,Lions Britanniques et Irlandais - Recepcion en el aire,60,50,,,,Tommy FREEMAN,3ro cuarto,,,Negativo,Jeu au pied,offensive,,,,,,,,,,,,,,,,,,,,,,,,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,5661.8551617777775,5671.8551617777775,Argentine - Tackles,13,46,,,,Pedro RUBIOLO,3ro cuarto,0 - 20m,22m - 50m,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,5661.8551617777775,5673.109263777778,Argentine - Tackles,13,46,,,,,3ro cuarto,0 - 20m,22m - 50m,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,5663.109263777778,5673.109263777778,Argentine - Disputas,17,75,,,,Pedro RUBIOLO,3ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,5668.867826244188,5785.924163777778,Recuperacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,5780.777761777777,5793.777761777777,Argentine - Scrums,13,46,,,,,3ro cuarto,0 - 20m,22m - 50m,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boris WENGER,Julian MONTOYA,Francisco CORIA MARCHETTI,Franco MOLINA,Pedro RUBIOLO,Directo 3/4,Ellis GENGE,Ronan KELLEHER,Finlay BEALHAM,Tadhg BEIRNE,Maro ITOJE,,,,,,,,,,,
1744,5780.777761777777,5801.280327777778,Argentine - Lanzamiento scrum,,,,,,,3ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,5785.767761777777,5801.315066777777,Argentine - Posesion,,,,,,,3ro cuarto,,22m - 50m,,,Argentine - Scrums,Argentine - Pelota perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
